relation	entity1	entity2	arg1	arg2	path
rel_107	Ent[ent_1239]	Ent[ent_682]	Yankees	New Jersey	dobj|<-dobj<-lose->prep->to->pobj->|pobj
rel_298	Ent[ent_1004]	Ent[ent_682]	Yankees	New Jersey	dobj|<-dobj<-have->prep->in->pobj->|pobj
rel_107	Ent[ent_1239]	Ent[ent_682]	Yankees	New Jersey	poss|<-poss<-owner<-dobj<-give->dep->plan->prep->for->pobj->stadium->prep->in->pobj->|pobj
rel_298	Ent[ent_1004]	Ent[ent_682]	Yankees	New Jersey	poss|<-poss<-attendance<-pobj<-of<-prep<-percent<-nsubj<-come->prep->from->pobj->|pobj
rel_298	Ent[ent_1004]	Ent[ent_682]	Yankees	New Jersey	partmod|->partmod->move->prep->to->pobj->|pobj
rel_298	Ent[ent_1004]	Ent[ent_682]	Yankees	New Jersey	iobj|<-iobj<-designate->dobj->something->amod->ripe->prep->for->pobj->export->prep->to->pobj->|pobj
rel_254	Ent[ent_1251]	Ent[ent_681]	Jets	Giants Stadium	nsubj|<-nsubj<-play->prep->at->pobj->|pobj
rel_254	Ent[ent_1251]	Ent[ent_681]	Jets	Giants Stadium	nsubj|<-nsubj<-face->prep->at->pobj->|pobj
rel_254	Ent[ent_1251]	Ent[ent_681]	Jets	Giants Stadium	dobj|<-dobj<-play->prep->at->pobj->|pobj
rel_254	Ent[ent_1251]	Ent[ent_681]	Jets	Giants Stadium	poss|<-poss<-lease->prep->at->pobj->|pobj
rel_144	Ent[ent_400]	Ent[ent_681]	Jets	Giants Stadium	nsubj|<-nsubj<-move->prep->to->pobj->|pobj
rel_144	Ent[ent_400]	Ent[ent_681]	Jets	Giants Stadium	poss|<-poss<-victory->prep->at->pobj->|pobj
rel_144	Ent[ent_400]	Ent[ent_681]	Jets	Giants Stadium	dobj|<-dobj<-face->prep->at->pobj->|pobj
rel_277	Ent[ent_771]	Ent[ent_681]	Jets	Giants Stadium	poss|<-poss<-loss->prep->at->pobj->|pobj
rel_254	Ent[ent_1251]	Ent[ent_681]	Jets	Giants Stadium	dobj|<-dobj<-beat->prep->at->pobj->|pobj
rel_144	Ent[ent_400]	Ent[ent_681]	Jets	Giants Stadium	rcmod|->rcmod->play->prep->at->pobj->|pobj
rel_169	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	nsubj|<-nsubj<-move->prep->to->pobj->|pobj
rel_40	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	nsubj|<-nsubj<-move->prep->into->pobj->|pobj
rel_40	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	rcmod|->rcmod->team->prep->with->pobj->|pobj
rel_40	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	pobj|<-pobj<-over<-prep<-battle<-nsubj<-heat->prep->in->pobj->|pobj
rel_169	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	pobj|<-pobj<-of<-prep<-president<-nsubj<-lawyer->nn->|nn
rel_40	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	pobj|<-pobj<-of<-prep<-board<-nsubj<-move->prep->out->dep->of->pobj->location->nn->|nn
rel_40	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	pobj|<-pobj<-from<-prep<-work<-pobj<-of<-prep<-exhibition->prep->at->pobj->|pobj
rel_169	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	pobj|<-pobj<-at<-prep<-ask->prep->to->pobj->|pobj
rel_40	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	pobj|<-pobj<-as<-prep<-art->prep->in->pobj->|pobj
rel_169	Ent[ent_200]	Ent[ent_442]	Barnes Foundation	Philadelphia	nsubj|<-nsubj<-receive->prep->for->pobj->move->prep->to->pobj->museum->prep->in->pobj->|pobj
rel_321	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	nsubj|<-nsubj<-move->prep->to->pobj->|pobj
rel_321	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	nsubj|<-nsubj<-hijack->prep->to->pobj->|pobj
rel_321	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	rcmod|->rcmod->take->prep->to->pobj->|pobj
rel_382	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	nsubj|<-nsubj<-talk->prep->to->pobj->politician->nn->|nn
rel_382	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	nsubj|<-nsubj<-take->prep->to->pobj->|pobj
rel_321	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	appos|->appos->owner->prep->of->pobj->|pobj
rel_321	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	rcmod|->rcmod->owner->prep->as->pobj->owner->prep->of->pobj->|pobj
rel_270	Ent[ent_684]	Ent[ent_429]	Walter O'Malley	Los Angeles	rcmod|->rcmod->court->prep->by->pobj->|pobj
rel_382	Ent[ent_684]	Ent[ent_1213]	Walter O'Malley	Los Angeles	poss|<-poss<-wagon->prep->for->pobj->|pobj
rel_270	Ent[ent_684]	Ent[ent_429]	Walter O'Malley	Los Angeles	nsubj|<-nsubj<-plot->prep->to->pobj->|pobj
rel_298	Ent[ent_246]	Ent[ent_683]	Washington Senators	Texas	nsubj|<-nsubj<-move->prep->to->pobj->|pobj
rel_298	Ent[ent_246]	Ent[ent_683]	Washington Senators	Texas	appos|<-appos<-team->partmod->relocate->prep->to->pobj->|pobj
rel_20	Ent[ent_669]	Ent[ent_202]	Americans	diabetes	nsubj|<-nsubj<-have->dobj->|dobj
rel_20	Ent[ent_669]	Ent[ent_202]	Americans	diabetes	nsubj|<-nsubj<-suffer->prep->from->pobj->|pobj
rel_18	Ent[ent_1234]	Ent[ent_202]	Americans	diabetes	rcmod|->rcmod->suffer->prep->from->pobj->|pobj
rel_20	Ent[ent_669]	Ent[ent_202]	Americans	diabetes	rcmod|->rcmod->suffer->prep->from->pobj->range->prep->of->pobj->illness->prep->include->pobj->|pobj
rel_18	Ent[ent_1234]	Ent[ent_202]	Americans	diabetes	pobj|<-pobj<-to<-prep<-significant->prep->with->pobj->|pobj
rel_18	Ent[ent_1234]	Ent[ent_202]	Americans	diabetes	pobj|<-pobj<-of<-prep<-weight<-nsubj<-rise<-dep<-have->dobj->incidence->prep->of->pobj->|pobj
rel_20	Ent[ent_669]	Ent[ent_202]	Americans	diabetes	pobj|<-pobj<-of<-prep<-percent->prep->with->pobj->|pobj
rel_18	Ent[ent_1234]	Ent[ent_202]	Americans	diabetes	pobj|<-pobj<-of<-prep<-number->rcmod->have->dobj->|dobj
rel_18	Ent[ent_1234]	Ent[ent_202]	Americans	diabetes	pobj|<-pobj<-of<-prep<-million->prep->with->pobj->condition->prep->like->pobj->|pobj
rel_20	Ent[ent_669]	Ent[ent_202]	Americans	diabetes	pobj|<-pobj<-of<-prep<-million<-nsubj<-develop->dobj->form->prep->of->pobj->|pobj
rel_134	Ent[ent_374]	Ent[ent_27]	Heather	Mommies	nsubj|<-nsubj<-have->dobj->|dobj
rel_134	Ent[ent_374]	Ent[ent_27]	Heather	Mommies	pobj|<-pobj<-like<-prep<-read->prep->have->dobj->|dobj
rel_292	Ent[ent_491]	Ent[ent_27]	Heather	Mommies	pobj|<-pobj<-like<-prep<-make->dep->have->dobj->|dobj
rel_292	Ent[ent_491]	Ent[ent_27]	Heather	Mommies	nsubj|<-nsubj<-have->dep->|dep
rel_188	Ent[ent_811]	Ent[ent_816]	House	Republicans	nn|<-nn<-plan->nn->|nn
rel_55	Ent[ent_678]	Ent[ent_816]	House	Republicans	rcmod|->rcmod->have->nsubj->|nsubj
rel_7	Ent[ent_1268]	Ent[ent_816]	House	Republicans	nsubj|<-nsubj<-have->dobj->|dobj
rel_7	Ent[ent_1268]	Ent[ent_816]	House	Republicans	rcmod|->rcmod->hold->nsubj->|nsubj
rel_330	Ent[ent_1275]	Ent[ent_1166]	House	Republicans	partmod|->partmod->control->prep->by->pobj->|pobj
rel_7	Ent[ent_1268]	Ent[ent_816]	House	Republicans	nsubjpass|<-nsubjpass<-control->prep->by->pobj->|pobj
rel_77	Ent[ent_1275]	Ent[ent_816]	House	Republicans	rcmod|->rcmod->control->prep->by->pobj->|pobj
rel_77	Ent[ent_1275]	Ent[ent_816]	House	Republicans	nn|<-nn<-member->appos->|appos
rel_77	Ent[ent_1275]	Ent[ent_816]	House	Republicans	nsubj|<-nsubj<-accuse->dobj->|dobj
rel_77	Ent[ent_1275]	Ent[ent_816]	House	Republicans	nn|<-nn<-seat->partmod->hold->prep->by->pobj->|pobj
rel_346	Ent[ent_1197]	Ent[ent_816]	Senate	Republicans	rcmod|->rcmod->hold->nsubj->|nsubj
rel_294	Ent[ent_1246]	Ent[ent_816]	Senate	Republicans	rcmod|->rcmod->have->nsubj->|nsubj
rel_329	Ent[ent_1197]	Ent[ent_767]	Senate	Republicans	rcmod|->rcmod->control->prep->by->pobj->|pobj
rel_346	Ent[ent_1197]	Ent[ent_816]	Senate	Republicans	pobj|<-pobj<-of<-prep<-control<-dobj<-wrest->prep->from->pobj->|pobj
rel_346	Ent[ent_1197]	Ent[ent_816]	Senate	Republicans	partmod|->partmod->control->prep->by->pobj->|pobj
rel_294	Ent[ent_1197]	Ent[ent_894]	Senate	Republicans	nsubjpass|<-nsubjpass<-control->prep->by->pobj->|pobj
rel_346	Ent[ent_1197]	Ent[ent_816]	Senate	Republicans	nn|<-nn<-leader->appos->|appos
rel_346	Ent[ent_1197]	Ent[ent_816]	Senate	Republicans	nsubj|<-nsubj<-have->dobj->|dobj
rel_346	Ent[ent_1197]	Ent[ent_816]	Senate	Republicans	pobj|<-pobj<-in<-prep<-hold->nsubj->|nsubj
rel_83	Ent[ent_1124]	Ent[ent_816]	Senate	Republicans	nn|<-nn<-plan->nn->|nn
rel_134	Ent[ent_201]	Ent[ent_443]	New Yorkers	AIDS	nsubj|<-nsubj<-have->dobj->|dobj
rel_134	Ent[ent_201]	Ent[ent_443]	New Yorkers	AIDS	partmod|->partmod->live->prep->with->pobj->|pobj
rel_134	Ent[ent_201]	Ent[ent_443]	New Yorkers	AIDS	nsubjpass|<-nsubjpass<-infect->prep->with->pobj->virus->nn->|nn
rel_83	Ent[ent_265]	Ent[ent_443]	New Yorkers	AIDS	nsubj|<-nsubj<-progress->prep->to->pobj->|pobj
rel_83	Ent[ent_265]	Ent[ent_443]	New Yorkers	AIDS	nsubj|<-nsubj<-have->dobj->complex->amod->|amod
rel_134	Ent[ent_201]	Ent[ent_443]	New Yorkers	AIDS	prep|<-prep<-catch->prep->in->pobj->epidemic->nn->|nn
rel_134	Ent[ent_201]	Ent[ent_443]	New Yorkers	AIDS	pobj|<-pobj<-of<-prep<-thousand<-nsubj<-suffer->prep->of->pobj->virus->nn->|nn
rel_110	Ent[ent_201]	Ent[ent_1140]	New Yorkers	AIDS	nsubj|<-nsubj<-talk->prep->about->pobj->everything->prep->from->pobj->|pobj
rel_134	Ent[ent_201]	Ent[ent_443]	New Yorkers	AIDS	nsubj|<-nsubj<-suffer->prep->from->pobj->|pobj
rel_83	Ent[ent_265]	Ent[ent_443]	New Yorkers	AIDS	nsubj|<-nsubj<-die->prep->of->pobj->|pobj
rel_134	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	nsubj|<-nsubj<-have->dobj->|dobj
rel_246	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	nsubj|<-nsubj<-die->prep->of->pobj->disease->partmod->cause->prep->by->pobj->|pobj
rel_134	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	poss|<-poss<-symptom<-nsubj<-fall->prep->into->pobj->pattern->rcmod->show->dobj->presence->prep->of->pobj->|pobj
rel_246	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	poss|<-poss<-symptom<-nsubj<-fall->prep->into->pobj->pattern->rcmod->reveal->dobj->presence->prep->of->pobj->|pobj
rel_246	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	pobj|<-pobj<-as<-prep<-cover->prep->as->pobj->pianist->prep->to->pobj->death->prep->from->pobj->|pobj
rel_134	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	partmod|->partmod->die->prep->of->pobj->|pobj
rel_246	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	nsubj|<-nsubj<-want->prep->like->pobj->other->rcmod->die->prep->of->pobj->|pobj
rel_246	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	nsubj|<-nsubj<-test->prep->for->pobj->exposure->prep->to->pobj->virus->nn->|nn
rel_134	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	nsubj|<-nsubj<-have->dobj->virus->rcmod->cause->dobj->|dobj
rel_246	Ent[ent_685]	Ent[ent_443]	Liberace	AIDS	nsubj|<-nsubj<-die->prep->of->pobj->|pobj
rel_134	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-go->prep->to->pobj->|pobj
rel_134	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-need->dobj->|dobj
rel_27	Ent[ent_52]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-play->prep->without->pobj->|pobj
rel_134	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-have->dobj->|dobj
rel_20	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-need->prep->from->pobj->|pobj
rel_134	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-keep->dobj->|dobj
rel_134	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-better->prep->without->pobj->|pobj
rel_134	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-team->prep->without->pobj->|pobj
rel_20	Ent[ent_308]	Ent[ent_356]	Knicks	Ewing	nsubj|<-nsubj<-miss->dobj->|dobj
rel_192	Ent[ent_308]	Ent[ent_959]	Knicks	Ewing	prep|->prep->include->pobj->|pobj
rel_134	Ent[ent_1111]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-have->dobj->|dobj
rel_134	Ent[ent_1111]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-go->prep->to->pobj->|pobj
rel_15	Ent[ent_1137]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-lose->dobj->|dobj
rel_82	Ent[ent_308]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-reach->dobj->figure->partmod->lead->prep->by->pobj->|pobj
rel_82	Ent[ent_308]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-need->dobj->|dobj
rel_82	Ent[ent_308]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-trade->dobj->|dobj
rel_134	Ent[ent_1111]	Ent[ent_64]	Knicks	Patrick Ewing	nsubj|<-nsubj<-play->dobj->|dobj
rel_82	Ent[ent_308]	Ent[ent_64]	Knicks	Patrick Ewing	poss|<-poss<-semblance<-nsubjpass<-embody->prep->in->pobj->|pobj
rel_82	Ent[ent_308]	Ent[ent_64]	Knicks	Patrick Ewing	poss|<-poss<-player->appos->|appos
rel_82	Ent[ent_308]	Ent[ent_64]	Knicks	Patrick Ewing	poss|<-poss<-leader->dep->|dep
rel_192	Ent[ent_811]	Ent[ent_819]	House	Democrats	nn|<-nn<-member->appos->|appos
rel_208	Ent[ent_1268]	Ent[ent_819]	House	Democrats	rcmod|->rcmod->hold->nsubj->|nsubj
rel_208	Ent[ent_1268]	Ent[ent_819]	House	Democrats	partmod|->partmod->control->prep->by->pobj->|pobj
rel_79	Ent[ent_1268]	Ent[ent_320]	House	Democrats	nsubj|<-nsubj<-have->dobj->|dobj
rel_294	Ent[ent_678]	Ent[ent_819]	House	Democrats	nsubjpass|<-nsubjpass<-control->prep->by->pobj->|pobj
rel_83	Ent[ent_1275]	Ent[ent_1150]	House	Democrats	rcmod|->rcmod->have->nsubj->|nsubj
rel_83	Ent[ent_1275]	Ent[ent_1150]	House	Democrats	rcmod|->rcmod->control->prep->by->pobj->|pobj
rel_110	Ent[ent_811]	Ent[ent_1015]	House	Democrats	pobj|<-pobj<-in<-prep<-vote->nsubj->|nsubj
rel_208	Ent[ent_1268]	Ent[ent_819]	House	Democrats	nn|<-nn<-seat->partmod->hold->prep->by->pobj->|pobj
rel_192	Ent[ent_811]	Ent[ent_819]	House	Democrats	nn|<-nn<-member<-nsubj<-|nsubj
rel_376	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	nn|<-nn<-broadcast->prep->of->pobj->|pobj
rel_299	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	poss|<-poss<-telecast->prep->of->pobj->|pobj
rel_376	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	nsubj|<-nsubj<-have->dobj->|dobj
rel_299	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	poss|<-poss<-show->nn->|nn
rel_376	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	poss|<-poss<-rejection->prep->of->pobj->advertisement->nn->|nn
rel_376	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	poss|<-poss<-director->prep->of->pobj->|pobj
rel_299	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	nsubj|<-nsubj<-reject->dobj->advertisement->nn->|nn
rel_376	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	nsubj|<-nsubj<-have->dobj->rights->prep->for->pobj->|pobj
rel_376	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	rcmod|->rcmod->use->prep->during->pobj->|pobj
rel_299	Ent[ent_554]	Ent[ent_1229]	CBS	Super Bowl	rcmod|->rcmod->broadcast->prep->after->pobj->|pobjé_''_finale_was_beaten_in_that_18-to-49-year-old_category_only_by_several_of_Fox_'s_editions_of_''_American_Idol_''_and_the_first_episode_of_the_current_''_Survivor_''_on_CBS_,_which_was_broadcast_after_the_Super_Bowl_. lex#,_which_was_broadcast_after_the pos#,_WDT_VBD_VBN_IN_DT lc#''_on rc#.
rel_330	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	appos|->appos->leader->prep->of->pobj->|pobj
rel_144	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	appos|->appos->minister->prep->of->pobj->|pobj
rel_330	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	appos|->appos->head->prep->of->pobj->|pobj
rel_330	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	appos|<-appos<-sea->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	rcmod|->rcmod->succeed->prep->as->pobj->head->prep->of->pobj->|pobj
rel_330	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	rcmod|->rcmod->lead->dobj->|dobj
rel_192	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	rcmod|->rcmod->champion->dobj->ideology->prep->of->pobj->|pobj
rel_192	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	pobj|<-pobj<-to<-prep<-response->appos->leader->prep->of->pobj->|pobj
rel_144	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	pobj|<-pobj<-of<-prep<-murder<-dobj<-plot->dobj->minister->prep->of->pobj->|pobj
rel_144	Ent[ent_247]	Ent[ent_489]	Louis Farrakhan	Nation of Islam	nsubj|<-nsubj<-take->prep->as->pobj->spokesman->prep->for->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	appos|->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	appos|->appos->leader->poss->|poss
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	nsubj|<-nsubj<-leader->prep->of->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	appos|->appos->president->prep->of->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	rcmod|->rcmod->leader->poss->|poss
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	rcmod|->rcmod->lead->dobj->|dobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	rcmod|->rcmod->direct->prep->as->pobj->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	pobj|<-pobj<-on<-prep<-say->nsubj->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	pobj|<-pobj<-of<-prep<-party<-nsubj<-popular->prep->among->pobj->|pobj
rel_330	Ent[ent_67]	Ent[ent_1138]	Radovan Karadzic	Bosnian Serbs	pobj|<-pobj<-of<-prep<-ability->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->president->prep->of->pobj->|pobj
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->president->nn->|nn
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->head->prep->of->pobj->|pobj
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->leader->nn->|nn
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->president->poss->|poss
rel_27	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->president->prep->of->pobj->arm->appos->|appos
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->leader->prep->of->pobj->wing->nn->|nn
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	appos|->appos->leader->poss->|poss
rel_330	Ent[ent_131]	Ent[ent_373]	Gerry Adams	Sinn Fein	rcmod|->rcmod->recognize->prep->as->pobj->head->prep->of->pobj->|pobj
rel_330	Ent[ent_1242]	Ent[ent_1139]	Joseph L. Bruno	State Senate	appos|->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_1242]	Ent[ent_1139]	Joseph L. Bruno	State Senate	appos|->appos->leader->nn->|nn
rel_330	Ent[ent_1242]	Ent[ent_1139]	Joseph L. Bruno	State Senate	appos|->appos->leader->prep->in->pobj->|pobj
rel_330	Ent[ent_1242]	Ent[ent_1139]	Joseph L. Bruno	State Senate	appos|->appos->leader->poss->|poss
rel_367	Ent[ent_268]	Ent[ent_1139]	Joseph L. Bruno	State Senate	appos|->appos->leader->prep->of->pobj->majority->prep->in->pobj->|pobj
rel_367	Ent[ent_268]	Ent[ent_1139]	Joseph L. Bruno	State Senate	pobj|<-pobj<-in<-prep<-hear->dep->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_1242]	Ent[ent_1139]	Joseph L. Bruno	State Senate	appos|->appos->leader->prep->of->pobj->majority->poss->|poss
rel_330	Ent[ent_1242]	Ent[ent_1139]	Joseph L. Bruno	State Senate	rcmod|->rcmod->re-elected->prep->as->pobj->leader->prep->of->pobj->|pobj
rel_367	Ent[ent_268]	Ent[ent_1139]	Joseph L. Bruno	State Senate	rcmod|->rcmod->leader->prep->of->pobj->|pobj
rel_367	Ent[ent_268]	Ent[ent_1139]	Joseph L. Bruno	State Senate	rcmod|->rcmod->leader->prep->in->pobj->|pobj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	appos|->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	appos|->appos->president->prep->of->pobj->|pobj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	appos|->appos->leader->nn->|nn
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	appos|->appos->head->prep->of->pobj->|pobj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	appos|->appos->president->nn->|nn
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	poss|<-poss<-party->nn->|nn
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	partmod|->partmod->govern->dobj->|dobj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	rcmod|->rcmod->lead->dobj->|dobj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	rcmod|->rcmod->representative->nsubj->|nsubj
rel_330	Ent[ent_435]	Ent[ent_677]	Nelson Mandela	African National Congress	rcmod|->rcmod->refuse->nsubj->|nsubj
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	appos|->appos->leader->prep->of->pobj->|pobj
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	appos|->appos->head->prep->of->pobj->|pobj
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	poss|<-poss<-party->nn->|nn
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	appos|->appos->leader->poss->|poss
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	appos|->appos->leader->nn->|nn
rel_399	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	rcmod|->rcmod->head->dobj->|dobj
rel_399	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	appos|->appos->founder->prep->of->pobj->|pobj
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	appos|->appos->founder->prep->of->pobj->party->nn->|nn
rel_399	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	rcmod|->rcmod->win->nsubjpass->|nsubjpass
rel_330	Ent[ent_1130]	Ent[ent_434]	Jean-Marie Le Pen	National Front	rcmod|->rcmod->threaten->nsubj->party->appos->|appos
rel_294	Ent[ent_4]	Ent[ent_1215]	Yasir Arafat	Palestine Liberation Organization	appos|->appos->chairman->prep->of->pobj->|pobj
rel_330	Ent[ent_4]	Ent[ent_3]	Yasir Arafat	Palestine Liberation Organization	appos|->appos->leader->prep->of->pobj->|pobj
rel_294	Ent[ent_4]	Ent[ent_1215]	Yasir Arafat	Palestine Liberation Organization	appos|->appos->chairman->nn->|nn
rel_330	Ent[ent_4]	Ent[ent_3]	Yasir Arafat	Palestine Liberation Organization	appos|->appos->head->prep->of->pobj->|pobj
rel_330	Ent[ent_1254]	Ent[ent_3]	Yasir Arafat	Palestine Liberation Organization	appos|->appos->leader->nn->|nn
rel_294	Ent[ent_4]	Ent[ent_1215]	Yasir Arafat	Palestine Liberation Organization	poss|<-poss<-wing->prep->of->pobj->|pobj
rel_330	Ent[ent_4]	Ent[ent_3]	Yasir Arafat	Palestine Liberation Organization	poss|<-poss<-faction->prep->of->pobj->|pobj
rel_330	Ent[ent_1254]	Ent[ent_3]	Yasir Arafat	Palestine Liberation Organization	poss|<-poss<-deputy->prep->in->pobj->|pobj
rel_294	Ent[ent_4]	Ent[ent_1215]	Yasir Arafat	Palestine Liberation Organization	appos|->appos->chairman->poss->|poss
